Country,URL,Year,NumAuth,Agency,ReportSeries,Title,FirstAuthor,AllAuthors,Citation
New Zealand,,2007,5,MoF,Research Papers,Length and age composition of recreational landings of kahawai in KAH 1 from January to April 2005–06,"Armiger, H.",,"Armiger, H. (et al.?) 2007 Length and age composition of recreational landings of kahawai in KAH 1 from January to April 2005–06"
New Zealand,,2007,5,MoF,Research Papers,"Monitoring the settlement of red rock lobsters (Jasus edwardsii) in New Zealand, with settlement levels to 2004","Booth, J. D.",,"Booth, J. D. (et al.?) 2007 Monitoring the settlement of red rock lobsters (Jasus edwardsii) in New Zealand, with settlement levels to 2004"
New Zealand,,2007,6,MoF,Research Papers,"Length and age composition of commercial snapper landings in SNA 1, 2005-06.","Buckthought, D.",,"Buckthought, D. (et al.?) 2007 Length and age composition of commercial snapper landings in SNA 1, 2005-06."
New Zealand,,2007,7,MoF,Research Papers,"Biomass survey and stock assessment of pipi (Paphies australis) on Mair Bank, Whangarei Harbour, 2005.","Cryer, M.",,"Cryer, M. (et al.?) 2007 Biomass survey and stock assessment of pipi (Paphies australis) on Mair Bank, Whangarei Harbour, 2005."
New Zealand,,2008,1,MoF,Research Papers,Evaluating methods for estimating the incidental capture of New Zealand sea lions,"Abraham, E.R.",,"Abraham, E.R. (et al.?) 2008 Evaluating methods for estimating the incidental capture of New Zealand sea lions"
New Zealand,,2008,1,MoF,Research Papers,"Incidental capture of New Zealand fur seals (Arctocephalus forsteri) in longline fisheries in New Zealand waters, 1994–95 to 2005–06","Baird, S.J.",,"Baird, S.J. (et al.?) 2008 Incidental capture of New Zealand fur seals (Arctocephalus forsteri) in longline fisheries in New Zealand waters, 1994–95 to 2005–06"
New Zealand,,2008,1,MoF,Research Papers,"CPUE from commercial fisheries for ling (Genypterus blacodes) in Fishstocks LIN 3, 4, 5, 6, and 7 from 1990 to 2006, and a descriptive analysis update","Horn, P.L.",,"Horn, P.L. (et al.?) 2008 CPUE from commercial fisheries for ling (Genypterus blacodes) in Fishstocks LIN 3, 4, 5, 6, and 7 from 1990 to 2006, and a descriptive analysis update"
New Zealand,,2008,1,MoF,Research Papers,Assessment of hoki (Macruronus novaezelandiae) in 2007,"Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2008 Assessment of hoki (Macruronus novaezelandiae) in 2007"
New Zealand,,2008,1,MoF,Research Papers,Revision of in situ target strength data for southern blue whiting (Micromesistius australis),"Gauthier, S.",,"Gauthier, S. (et al.?) 2008 Revision of in situ target strength data for southern blue whiting (Micromesistius australis)"
New Zealand,,2008,1,MoF,Research Papers,Estimating recreational harvests of rock lobster,"Hartill, B.W.",,"Hartill, B.W. (et al.?) 2008 Estimating recreational harvests of rock lobster"
New Zealand,,2008,1,MoF,Research Papers,"Descriptive analysis of orange roughy fisheries in the New Zealand region outside the EEZ: Lord Howe Rise, Northwest Challenger Plateau, West Norfolk Ridge, South Tasman Rise, and Louisville Ridge to the end of the 2005–06 fishing year","Clark, M.R.",,"Clark, M.R. (et al.?) 2008 Descriptive analysis of orange roughy fisheries in the New Zealand region outside the EEZ: Lord Howe Rise, Northwest Challenger Plateau, West Norfolk Ridge, South Tasman Rise, and Louisville Ridge to the end of the 2005–06 fishi"
New Zealand,,2008,1,MoF,Research Papers,Monitoring the length structure of commercial landings of albacore (Thunnus alalunga) during the 2005–2006 fishing year,"Griggs, L.H.",,"Griggs, L.H. (et al.?) 2008 Monitoring the length structure of commercial landings of albacore (Thunnus alalunga) during the 2005–2006 fishing year"
New Zealand,,2008,1,MoF,Research Papers,CPUE analysis and updated assessment for the west coast South Island orange roughy fishery (ORH 7B) to 2005-06,"McKenzie, A.",,"McKenzie, A. (et al.?) 2008 CPUE analysis and updated assessment for the west coast South Island orange roughy fishery (ORH 7B) to 2005-06"
New Zealand,,2008,1,MoF,Research Papers,"Stock assessment of ling (Genypterus blacodes) on the Chatham Rise, Campbell Plateau, and in Cook Strait for the 2007–08 fishing year","Horn, P.L.",,"Horn, P.L. (et al.?) 2008 Stock assessment of ling (Genypterus blacodes) on the Chatham Rise, Campbell Plateau, and in Cook Strait for the 2007–08 fishing year"
New Zealand,,2008,1,MoF,Research Papers,Factors affecting fish size and landed volumes in the purse-seine and TCEPR charter-boat fisheries in 2004–05 and 2005–06,"Taylor, P.R.",,"Taylor, P.R. (et al.?) 2008 Factors affecting fish size and landed volumes in the purse-seine and TCEPR charter-boat fisheries in 2004–05 and 2005–06"
New Zealand,,2008,1,MoF,Research Papers,A preliminary quantitative stock assessment of giant stargazer (Kathetostoma giganteum) in STA 7,"Manning, M.J.",,"Manning, M.J. (et al.?) 2008 A preliminary quantitative stock assessment of giant stargazer (Kathetostoma giganteum) in STA 7"
New Zealand,,2008,1,MoF,Research Papers,"Biomass surveys and stock assessments for the Coromandel and Northland scallop fisheries, 2007","Williams, J.R.",,"Williams, J.R. (et al.?) 2008 Biomass surveys and stock assessments for the Coromandel and Northland scallop fisheries, 2007"
New Zealand,,2008,1,MoF,Research Papers,Catch per unit effort analysis of SNA 1 longline (1990–2005) and Bay of Plenty single trawl (1996–2005) fisheries,"McKenzie, J.R.",,"McKenzie, J.R. (et al.?) 2008 Catch per unit effort analysis of SNA 1 longline (1990–2005) and Bay of Plenty single trawl (1996–2005) fisheries"
New Zealand,,2008,1,MoF,Research Papers,Standardised CPUE analysis and stock assessment of the west coast trevally fishery (TRE 7),"McKenzie, A.",,"McKenzie, A. (et al.?) 2008 Standardised CPUE analysis and stock assessment of the west coast trevally fishery (TRE 7)"
New Zealand,,2008,1,MoF,Research Papers,Standardised CPUE analyses for Trachurus declivis and Trachurus novaezealandiae in the JMA 7 jack mackerel fishery to 2004–05,"McKenzie, A.",,"McKenzie, A. (et al.?) 2008 Standardised CPUE analyses for Trachurus declivis and Trachurus novaezealandiae in the JMA 7 jack mackerel fishery to 2004–05"
New Zealand,,2008,1,MoF,Research Papers,Stock assessment of hake (Merluccius australis) in the Sub-Antarctic for the 2007–08 fishing year,"Horn, P.L.",,"Horn, P.L. (et al.?) 2008 Stock assessment of hake (Merluccius australis) in the Sub-Antarctic for the 2007–08 fishing year"
New Zealand,,2008,1,MoF,Research Papers,Monitoring the length structure of commercial landings of albacore (Thunnus alalunga) during the 2006-2007 fishing year,"Griggs, L.H.",,"Griggs, L.H. (et al.?) 2008 Monitoring the length structure of commercial landings of albacore (Thunnus alalunga) during the 2006-2007 fishing year"
New Zealand,,2008,1,MoF,Research Papers,A summary of biological information on the New Zealand fisheries for orange roughy for the 2006-07 fishing year,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 A summary of biological information on the New Zealand fisheries for orange roughy for the 2006-07 fishing year"
New Zealand,,2008,1,MoF,Research Papers,Descriptive analysis of the commercial catch and effort data for New Zealand hake (Merluccius australis) for the 1989–90 to 2004–05 fishing years,"Devine, J.A.",,"Devine, J.A. (et al.?) 2008 Descriptive analysis of the commercial catch and effort data for New Zealand hake (Merluccius australis) for the 1989–90 to 2004–05 fishing years"
New Zealand,,2008,1,MoF,Research Papers,Monitoring commercial eel fisheries in 2005–06 and 2006–07,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2008 Monitoring commercial eel fisheries in 2005–06 and 2006–07"
New Zealand,,2008,1,MoF,Research Papers,"Descriptive analysis of orange roughy fisheries in the New Zealand region outside the EEZ: Lord Howe, NW Challenger, W Norfolk and Louisville Ridge to the end of the 2006-07 fishing year","Clark, M.R.",,"Clark, M.R. (et al.?) 2008 Descriptive analysis of orange roughy fisheries in the New Zealand region outside the EEZ: Lord Howe, NW Challenger, W Norfolk and Louisville Ridge to the end of the 2006-07 fishing year"
New Zealand,,2008,1,MoF,Research Papers,"Incidental capture of cetaceans in commercial fisheries in New Zealand waters, 1994–95 to 2005–06","Baird, S.J.",,"Baird, S.J. (et al.?) 2008 Incidental capture of cetaceans in commercial fisheries in New Zealand waters, 1994–95 to 2005–06"
New Zealand,,2008,1,MoF,Research Papers,"Fish and invertebrate bycatch and discards in ling longline fisheries, 1998–2006","Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 Fish and invertebrate bycatch and discards in ling longline fisheries, 1998–2006"
New Zealand,,2008,2,MoF,Research Papers,"Seabird warp strike in the southern squid trawl fishery, 2004–05","Abraham, E.R.",,"Abraham, E.R. (et al.?) 2008 Seabird warp strike in the southern squid trawl fishery, 2004–05"
New Zealand,,2008,2,MoF,Research Papers,"Data collection of demographic, distributional, and trophic information on selected petrels","Sagar, P.",,"Sagar, P. (et al.?) 2008 Data collection of demographic, distributional, and trophic information on selected petrels"
New Zealand,,2008,2,MoF,Research Papers,"Incidental capture of seabird species in commercial fisheries in New Zealand waters, 2005–06","Baird, S.J.",,"Baird, S.J. (et al.?) 2008 Incidental capture of seabird species in commercial fisheries in New Zealand waters, 2005–06"
New Zealand,,2008,2,MoF,Research Papers,The 2007 assessment for paua (Haliotis iris) stock PAU 5B (Stewart Island),"Breen, P.A.",,"Breen, P.A. (et al.?) 2008 The 2007 assessment for paua (Haliotis iris) stock PAU 5B (Stewart Island)"
New Zealand,,2008,2,MoF,Research Papers,Data used in the 2007 assessment for paua (Haliotis iris) stock PAU 5B (Stewart Island),"Breen, P.A.",,"Breen, P.A. (et al.?) 2008 Data used in the 2007 assessment for paua (Haliotis iris) stock PAU 5B (Stewart Island)"
New Zealand,,2008,2,MoF,Research Papers,Catch and effort (CPUE) analysis of hake (Merluccius australis) for HAK 1 and HAK 4 from 1989–90 to 2004–05,"Devine, J.A.",,"Devine, J.A. (et al.?) 2008 Catch and effort (CPUE) analysis of hake (Merluccius australis) for HAK 1 and HAK 4 from 1989–90 to 2004–05"
New Zealand,,2008,2,MoF,Research Papers,A summary of biological information on the New Zealand fisheries for orange roughy (Hoplostethus atlanticus) for the 2005–06 fishing year,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 A summary of biological information on the New Zealand fisheries for orange roughy (Hoplostethus atlanticus) for the 2005–06 fishing year"
New Zealand,,2008,2,MoF,Research Papers,Monitoring commercial eel fisheries in 2003–04 and 2004–05,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2008 Monitoring commercial eel fisheries in 2003–04 and 2004–05"
New Zealand,,2008,2,MoF,Research Papers,"Analysis of catch per unit effort and length frequency data for Mid-East Coast (ORH 2A South, ORH 2B & ORH 3A) orange roughy stock","Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 Analysis of catch per unit effort and length frequency data for Mid-East Coast (ORH 2A South, ORH 2B & ORH 3A) orange roughy stock"
New Zealand,,2008,2,MoF,Research Papers,"Species composition and seasonal variability in commercial catches of jack mackerel (Trachurus declivis, T. murphyi, and T. novaezelandiae) in JMA 1, 3, and 7 during 2004-05","Julian, K. A.",,"Julian, K. A. (et al.?) 2008 Species composition and seasonal variability in commercial catches of jack mackerel (Trachurus declivis, T. murphyi, and T. novaezelandiae) in JMA 1, 3, and 7 during 2004-05"
New Zealand,,2008,2,MoF,Research Papers,"Distribution and abundance of toheroa (Paphies ventricosa) on Ninety Mile Beach, 2006","Morrison, M.A.",,"Morrison, M.A. (et al.?) 2008 Distribution and abundance of toheroa (Paphies ventricosa) on Ninety Mile Beach, 2006"
New Zealand,,2008,2,MoF,Research Papers,"New Zealand billfish and gamefish tagging, 2006–07","Holdsworth, J.C.",,"Holdsworth, J.C. (et al.?) 2008 New Zealand billfish and gamefish tagging, 2006–07"
New Zealand,,2008,2,MoF,Research Papers,"Trawl survey of hoki, hake, and ling in the Southland and Sub-Antarctic areas, November–December 2006 (TAN0617)","Bagley, N.W",,"Bagley, N.W (et al.?) 2008 Trawl survey of hoki, hake, and ling in the Southland and Sub-Antarctic areas, November–December 2006 (TAN0617)"
New Zealand,,2008,2,MoF,Research Papers,"Inshore trawl survey of Canterbury Bight and Pegasus Bay, May–June 2007 (KAH0705)","Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2008 Inshore trawl survey of Canterbury Bight and Pegasus Bay, May–June 2007 (KAH0705)"
New Zealand,,2008,2,MoF,Research Papers,"Size, condition, and estimated release mortality of snapper (Pagrus auratus) caught in the SNA 1 recreational fishery, 2004-05 and 2005-06",Boyd R.O.,,"Boyd R.O. (et al.?) 2008 Size, condition, and estimated release mortality of snapper (Pagrus auratus) caught in the SNA 1 recreational fishery, 2004-05 and 2005-06"
New Zealand,,2008,2,MoF,Research Papers,"Catch per unit effort (CPUE) analyses of the South Island commercial freshwater eel fishery, 1990-91 to 2005-06","Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2008 Catch per unit effort (CPUE) analyses of the South Island commercial freshwater eel fishery, 1990-91 to 2005-06"
New Zealand,,2008,2,MoF,Research Papers,"Size, condition, and estimated release mortality of snapper (Pagrus auratus) caught in the SNA 1 recreational fishery, 2006-07",Boyd R.O.,,"Boyd R.O. (et al.?) 2008 Size, condition, and estimated release mortality of snapper (Pagrus auratus) caught in the SNA 1 recreational fishery, 2006-07"
New Zealand,,2008,2,MoF,Research Papers,CPUE and characterisation of grey mullet (Mugil cephalus) setnet fisheries in Fishstock GMU 1 between 1989 and 2006.,"McKenzie, J.R.",,"McKenzie, J.R. (et al.?) 2008 CPUE and characterisation of grey mullet (Mugil cephalus) setnet fisheries in Fishstock GMU 1 between 1989 and 2006."
New Zealand,,2008,2,MoF,Research Papers,"Descriptive analysis of catch and effort data from New Zealand orange roughy fisheries in ORH 1, 2A, 2B, 3A, 3B, and 7B to the end of the 2006–07 fishing year","Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 Descriptive analysis of catch and effort data from New Zealand orange roughy fisheries in ORH 1, 2A, 2B, 3A, 3B, and 7B to the end of the 2006–07 fishing year"
New Zealand,,2008,2,MoF,Research Papers,"Catch-at-age for hake (Merluccius australis) and ling (Genypterus blacodes) in the 2006–07 fishing year and from trawl surveys in summer 2007–08, with a summary of all available data sets","Horn, P.L.",,"Horn, P.L. (et al.?) 2008 Catch-at-age for hake (Merluccius australis) and ling (Genypterus blacodes) in the 2006–07 fishing year and from trawl surveys in summer 2007–08, with a summary of all available data sets"
New Zealand,,2008,2,MoF,Research Papers,Observer coverage required for the prediction of incidental capture of seabirds in New Zealand commercial fisheries,"Baird, S.J.",,"Baird, S.J. (et al.?) 2008 Observer coverage required for the prediction of incidental capture of seabirds in New Zealand commercial fisheries"
New Zealand,,2008,2,MoF,Research Papers,Observer coverage required for the prediction of incidental capture of New Zealand fur seals in New Zealand commercial fisheries,"Baird, S.J.",,"Baird, S.J. (et al.?) 2008 Observer coverage required for the prediction of incidental capture of New Zealand fur seals in New Zealand commercial fisheries"
New Zealand,,2008,3,MoF,Research Papers,Factors that may influence the probability of fur seal capture in selected New Zealand fisheries,"Baird, S.J.",,"Baird, S.J. (et al.?) 2008 Factors that may influence the probability of fur seal capture in selected New Zealand fisheries"
New Zealand,,2008,3,MoF,Research Papers,Standardised CPUE analysis and stock assessment of northern gemfish (Rexea solandri) in SKI 1 and 2 for the 2005–06 fishing year,"Dunn, A.",,"Dunn, A. (et al.?) 2008 Standardised CPUE analysis and stock assessment of northern gemfish (Rexea solandri) in SKI 1 and 2 for the 2005–06 fishing year"
New Zealand,,2008,3,MoF,Research Papers,"Biomass survey and stock assessment of cockles (Austrovenus stuchburyi) on Snake Bank, Whangarei Harbour, 2007","MacKay, G.",,"MacKay, G. (et al.?) 2008 Biomass survey and stock assessment of cockles (Austrovenus stuchburyi) on Snake Bank, Whangarei Harbour, 2007"
New Zealand,,2008,3,MoF,Research Papers,Spawning escapement of female longfin eels,"Bonnett, M.",,"Bonnett, M. (et al.?) 2008 Spawning escapement of female longfin eels"
New Zealand,,2008,3,MoF,Research Papers,Ageing of smooth oreo otoliths for stock assessment,"Doonan, I.J.",,"Doonan, I.J. (et al.?) 2008 Ageing of smooth oreo otoliths for stock assessment"
New Zealand,,2008,3,MoF,Research Papers,The composition of the commercial and research tarakihi (Nemadactylus macropterus) catch off the west coast of the South Island during the 2004–05 fishing year,"Horn, P.L.",,"Horn, P.L. (et al.?) 2008 The composition of the commercial and research tarakihi (Nemadactylus macropterus) catch off the west coast of the South Island during the 2004–05 fishing year"
New Zealand,,2008,3,MoF,Research Papers,"Descriptive analysis of catch and effort data from New Zealand orange roughy fisheries in ORH 1, 2A, 2B, 3A, 3B, and 7B to the end of the 2005–06 fishing year","Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 Descriptive analysis of catch and effort data from New Zealand orange roughy fisheries in ORH 1, 2A, 2B, 3A, 3B, and 7B to the end of the 2005–06 fishing year"
New Zealand,,2008,3,MoF,Research Papers,"Abundance of scallops (Pecten novaezelandiae) in Northland and Coromandel recreational fishing areas, 2006","Carbines, G. D.",,"Carbines, G. D. (et al.?) 2008 Abundance of scallops (Pecten novaezelandiae) in Northland and Coromandel recreational fishing areas, 2006"
New Zealand,,2008,3,MoF,Research Papers,A stock assessment of smooth oreo in Southland (part of OEO 1 & OEO 3A),"Coburn, R. P.",,"Coburn, R. P. (et al.?) 2008 A stock assessment of smooth oreo in Southland (part of OEO 1 & OEO 3A)"
New Zealand,,2008,3,MoF,Research Papers,A descriptive analysis of the jack mackerel fishery to 2003–04,"Julian, K. A.",,"Julian, K. A. (et al.?) 2008 A descriptive analysis of the jack mackerel fishery to 2003–04"
New Zealand,,2008,3,MoF,Research Papers,"Biomass survey and stock assessment of cockles (Austrovenus stuchburyi) on Snake Bank, Whangarei Harbour, 2008","MacKay, G.",,"MacKay, G. (et al.?) 2008 Biomass survey and stock assessment of cockles (Austrovenus stuchburyi) on Snake Bank, Whangarei Harbour, 2008"
New Zealand,,2008,3,MoF,Research Papers,"A survey of Bonamia exitiosa infection, and oyster density and recruitment in Foveaux Strait dredge oysters (Ostrea chilensis), February 2006","Dunn, A.",,"Dunn, A. (et al.?) 2008 A survey of Bonamia exitiosa infection, and oyster density and recruitment in Foveaux Strait dredge oysters (Ostrea chilensis), February 2006"
New Zealand,,2008,3,MoF,Research Papers,"Catches, size, and age structure of the 2006–07 hoki fishery, and a summary of input data used for the 2008 stock assessment","Ballara, S.L.",,"Ballara, S.L. (et al.?) 2008 Catches, size, and age structure of the 2006–07 hoki fishery, and a summary of input data used for the 2008 stock assessment"
New Zealand,,2008,3,MoF,Research Papers,"Trawl survey of hoki and middle depth species on the Chatham Rise, January 2007 (TAN0701)","Gauthier, S.",,"Gauthier, S. (et al.?) 2008 Trawl survey of hoki and middle depth species on the Chatham Rise, January 2007 (TAN0701)"
New Zealand,,2008,3,MoF,Research Papers,"Catches, size, and age structure of the 2005–06 hoki fishery, and a summary of input data used for the 2007 stock assessment","Ballara, S.L.",,"Ballara, S.L. (et al.?) 2008 Catches, size, and age structure of the 2005–06 hoki fishery, and a summary of input data used for the 2007 stock assessment"
New Zealand,,2008,3,MoF,Research Papers,An evaluation of stock status for orange roughy on the East and South Chatham Rise in 2008,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2008 An evaluation of stock status for orange roughy on the East and South Chatham Rise in 2008"
New Zealand,,2008,3,MoF,Research Papers,Electronic monitoring to assess protected species interactions in New Zealand longline fisheries: a pilot study,"Anderson, S.",,"Anderson, S. (et al.?) 2008 Electronic monitoring to assess protected species interactions in New Zealand longline fisheries: a pilot study"
New Zealand,,2008,4,MoF,Research Papers,"Acoustic estimates of orange roughy abundance from the northwest Chatham Rise, June-July 2005: results from the wide-area and hill surveys","Hart, A.C.",,"Hart, A.C. (et al.?) 2008 Acoustic estimates of orange roughy abundance from the northwest Chatham Rise, June-July 2005: results from the wide-area and hill surveys"
New Zealand,,2008,4,MoF,Research Papers,"CPUE analysis of John dory (Zeus faber), in New Zealand’s main fishery (JDO 1)","Baird, S.J.",,"Baird, S.J. (et al.?) 2008 CPUE analysis of John dory (Zeus faber), in New Zealand’s main fishery (JDO 1)"
New Zealand,,2008,4,MoF,Research Papers,"Recruitment of freshwater eels, 2004–05 and 2005–06","Boubée, J.A.T.",,"Boubée, J.A.T. (et al.?) 2008 Recruitment of freshwater eels, 2004–05 and 2005–06"
New Zealand,,2008,4,MoF,Research Papers,"Stock structure of kahawai, Arripis trutta","Hamer, P.",,"Hamer, P. (et al.?) 2008 Stock structure of kahawai, Arripis trutta"
New Zealand,,2008,4,MoF,Research Papers,Characterisation of the Marlborough Sounds recreational fishery and associated blue cod and snapper harvest estimates,"Cairney, D.",,"Cairney, D. (et al.?) 2008 Characterisation of the Marlborough Sounds recreational fishery and associated blue cod and snapper harvest estimates"
New Zealand,,2008,4,MoF,Research Papers,Smooth oreo abundance estimates from the November 2005 acoustic survey of the south Chatham Rise (OEO 4),"Doonan, I.J.",,"Doonan, I.J. (et al.?) 2008 Smooth oreo abundance estimates from the November 2005 acoustic survey of the south Chatham Rise (OEO 4)"
New Zealand,,2008,4,MoF,Research Papers,Assessment of OEO 4 smooth oreo for 2006–07,"Coburn, R. P.",,"Coburn, R. P. (et al.?) 2008 Assessment of OEO 4 smooth oreo for 2006–07"
New Zealand,,2008,4,MoF,Research Papers,Review of the NSS decision rule for CRA 7 and CRA 8 and development of new operational management procedures,"Breen, P.A.",,"Breen, P.A. (et al.?) 2008 Review of the NSS decision rule for CRA 7 and CRA 8 and development of new operational management procedures"
New Zealand,,2008,4,MoF,Research Papers,New Zealand’s “SEAMOUNT” database: recent updates and its potential use for ecological risk assessment,"Clark, M.R.",,"Clark, M.R. (et al.?) 2008 New Zealand’s “SEAMOUNT” database: recent updates and its potential use for ecological risk assessment"
New Zealand,,2008,5,MoF,Research Papers,Black oreo abundance estimates from the October 2006 acoustic survey of the south Chatham Rise (OEO 3A),"Doonan, I.J.",,"Doonan, I.J. (et al.?) 2008 Black oreo abundance estimates from the October 2006 acoustic survey of the south Chatham Rise (OEO 3A)"
New Zealand,,2008,5,MoF,Research Papers,Length and age compositions of recreational landings of kahawai in KAH 1 from January to April 2007,"Armiger, H.",,"Armiger, H. (et al.?) 2008 Length and age compositions of recreational landings of kahawai in KAH 1 from January to April 2007"
New Zealand,,2008,5,MoF,Research Papers,DNA database for commercial marine fish,McMillan. P.J.,,McMillan. P.J. (et al.?) 2008 DNA database for commercial marine fish
New Zealand,,2008,6,MoF,Research Papers,"Distribution and abundance of toheroa (Paphies ventricosa) on Dargaville and Muriwai Beaches, 2006–07","Akroyd, J. M.",,"Akroyd, J. M. (et al.?) 2008 Distribution and abundance of toheroa (Paphies ventricosa) on Dargaville and Muriwai Beaches, 2006–07"
New Zealand,,2008,7,MoF,Research Papers,"Age composition of commercial snapper landings in SNA 1, 2006-07","Buckthought, D.",,"Buckthought, D. (et al.?) 2008 Age composition of commercial snapper landings in SNA 1, 2006-07"
New Zealand,,2009,1,MoF,Research Papers,"CPUE from commercial fisheries for ling (Genypterus blacodes) in Fishstocks LIN 3, 4, 5, 6, and 7 from 1990 to 2007, and a descriptive analysis update","Horn, P.L.",,"Horn, P.L. (et al.?) 2009 CPUE from commercial fisheries for ling (Genypterus blacodes) in Fishstocks LIN 3, 4, 5, 6, and 7 from 1990 to 2007, and a descriptive analysis update"
New Zealand,,2009,1,MoF,Research Papers,"Biomass survey and stock assessment for the Coromandel scallop fishery, 2008","Williams, J.R.",,"Williams, J.R. (et al.?) 2009 Biomass survey and stock assessment for the Coromandel scallop fishery, 2008"
New Zealand,,2009,1,MoF,Research Papers,"Rock lobster catch and effort data: summaries and CPUE standardisations, 1979–80 to 2006–07","Starr, P.J.",,"Starr, P.J. (et al.?) 2009 Rock lobster catch and effort data: summaries and CPUE standardisations, 1979–80 to 2006–07"
New Zealand,,2009,1,MoF,Research Papers,Characterisation of pelagic fisheries using observer data,"Baird, S.J.",,"Baird, S.J. (et al.?) 2009 Characterisation of pelagic fisheries using observer data"
New Zealand,,2009,1,MoF,Research Papers,Assessment of hoki (Macruronus novaezelandiae) in 2008,"Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2009 Assessment of hoki (Macruronus novaezelandiae) in 2008"
New Zealand,,2009,1,MoF,Research Papers,"Abundance of scallops (Pecten novazelandiae) in Coromandel recreational fishing areas, 2008","Williams, J.R.",,"Williams, J.R. (et al.?) 2009 Abundance of scallops (Pecten novazelandiae) in Coromandel recreational fishing areas, 2008"
New Zealand,,2009,1,MoF,Research Papers,"Fishery characterisations and catch-per-unit-effort indices for three sub-stocks of red gurnard in GUR 1, 1989–90 to 2004–05","Kendrick, T.H.",,"Kendrick, T.H. (et al.?) 2009 Fishery characterisations and catch-per-unit-effort indices for three sub-stocks of red gurnard in GUR 1, 1989–90 to 2004–05"
New Zealand,,2009,1,MoF,Research Papers,CPUE analysis of areas of the Chatham Rise orange roughy stock (part of ORH 3B) to the end of the 2007–08 fishing year,"Mormede, S.",,"Mormede, S. (et al.?) 2009 CPUE analysis of areas of the Chatham Rise orange roughy stock (part of ORH 3B) to the end of the 2007–08 fishing year"
New Zealand,,2009,1,MoF,Research Papers,Stock assessment of ling (Genypterus blacodes) off the west coast of South Island for the 2008–09 fishing year,"Horn, P.L.",,"Horn, P.L. (et al.?) 2009 Stock assessment of ling (Genypterus blacodes) off the west coast of South Island for the 2008–09 fishing year"
New Zealand,,2009,1,MoF,Research Papers,Acoustic survey of spawning hoki in Cook Strait and off the east coast South Island during winter 2008,"O'Driscoll, R.L.",,"O'Driscoll, R.L. (et al.?) 2009 Acoustic survey of spawning hoki in Cook Strait and off the east coast South Island during winter 2008"
New Zealand,,2009,1,MoF,Research Papers,Descriptive analysis of the commercial catch and effort data for New Zealand hake (Merluccius australis) for the 1989–90 to 2005–06 fishing years,"Devine, J.A.",,"Devine, J.A. (et al.?) 2009 Descriptive analysis of the commercial catch and effort data for New Zealand hake (Merluccius australis) for the 1989–90 to 2005–06 fishing years"
New Zealand,,2009,1,MoF,Research Papers,Assessment of the KAH 1 fishery for 2006,"Hartill, B.W.",,"Hartill, B.W. (et al.?) 2009 Assessment of the KAH 1 fishery for 2006"
New Zealand,,2009,1,MoF,Research Papers,"Characterisation of scampi fisheries and the examination of catch at length and spatial distribution of scampi in SCI 1, 2, 3, 4A, and 6A","Tuck, I.D.",,"Tuck, I.D. (et al.?) 2009 Characterisation of scampi fisheries and the examination of catch at length and spatial distribution of scampi in SCI 1, 2, 3, 4A, and 6A"
New Zealand,,2009,1,MoF,Research Papers,Necropsy of marine mammals captured in New Zealand fisheries in the 2006–07 fishing year,"Roe, W.D.",,"Roe, W.D. (et al.?) 2009 Necropsy of marine mammals captured in New Zealand fisheries in the 2006–07 fishing year"
New Zealand,,2009,1,MoF,Research Papers,Development of bioindicators for the assimilation of terrestrial nutrient inputs in coastal ecosystems as a tool for watershed management,"Savage, C.",,"Savage, C. (et al.?) 2009 Development of bioindicators for the assimilation of terrestrial nutrient inputs in coastal ecosystems as a tool for watershed management"
New Zealand,,2009,1,MoF,Research Papers,Necropsy of marine mammals captured in New Zealand fisheries in the 2007-08 fishing year,"Roe, W.D.",,"Roe, W.D. (et al.?) 2009 Necropsy of marine mammals captured in New Zealand fisheries in the 2007-08 fishing year"
New Zealand,,2009,1,MoF,Research Papers,Fish discards and non-target fish catch in the New Zealand orange roughy trawl fishery 1999-2000 and 2004-05,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2009 Fish discards and non-target fish catch in the New Zealand orange roughy trawl fishery 1999-2000 and 2004-05"
New Zealand,,2009,1,MoF,Research Papers,Model-based estimation of New Zealand fur seal (Arctocephalus forsteri) incidental captures and strike rates for trawl fishing in New Zealand waters for the years 1994-95 to 2005-06,"Baird, S.J.",,"Baird, S.J. (et al.?) 2009 Model-based estimation of New Zealand fur seal (Arctocephalus forsteri) incidental captures and strike rates for trawl fishing in New Zealand waters for the years 1994-95 to 2005-06"
