Canada,2012/072,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_072-eng.html,"State of physical, biological, and selected fishery resources of Pacific Canadian marine ecosystems in 2011","Crawford, W.R.","Crawford, W.R.Irvine, J.R.","Crawford, W.R.Irvine, J.R./2012/State of physical, biological, and selected fishery resources of Pacific Canadian marine ecosystems in 2011/CSAS Research Document/2012/072"
Canada,2012/086,2012,6,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_086-eng.html,"Review of the 2011 snow crab (Chionoecetes opilio) fishery performance in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)","Biron, M.","Biron, M.DeGrâce, P.Wade, E.Moriyasu, M.Hébert, M.Landry, J-F.","Biron, M.DeGrâce, P.Wade, E.Moriyasu, M.Hébert, M.Landry, J-F./2012/Review of the 2011 snow crab (Chionoecetes opilio) fishery performance in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)/CSAS Research Document/2012/086"
Canada,2012/077,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_077-eng.html,Within- and among-population genetic variation in the Southern Upland Designatable Unit of Maritime Atlantic Salmon (Salmo salar L.),"Gibson, J.","Gibson, J.Rafferty, S.O'Reilly, P.","Gibson, J.Rafferty, S.O'Reilly, P./2012/Within- and among-population genetic variation in the Southern Upland Designatable Unit of Maritime Atlantic Salmon (Salmo salar L.)/CSAS Research Document/2012/077"
Canada,2012/100,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_100-eng.html,"Bycatch in the lobster fishery in the Gaspé (LFAs 19 and 20) and the Magdalen Islands (LFA 22), Quebec, in 2011","Duluc, C.","Duluc, C.Gendron, L.","Duluc, C.Gendron, L./2012/Bycatch in the lobster fishery in the Gaspé (LFAs 19 and 20) and the Magdalen Islands (LFA 22), Quebec, in 2011/CSAS Research Document/2012/100"
Canada,2012/060,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_060-eng.html,Multi-species interactions: Effects of multi-species harvesting on single species harvest rates in NAFO Division 4X,"Guénette, S.","Guénette, S.Araújo, J.N.Bundy, A.","Guénette, S.Araújo, J.N.Bundy, A./2012/Multi-species interactions: Effects of multi-species harvesting on single species harvest rates in NAFO Division 4X/CSAS Research Document/2012/060"
Canada,2012/024,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_024-eng.html,Assessment of Scotian Shelf Snow Crab in 2011,"Choi, J.S.","Choi, J.S.Cameron, B.J.Zisserson, B.M.","Choi, J.S.Cameron, B.J.Zisserson, B.M./2012/Assessment of Scotian Shelf Snow Crab in 2011/CSAS Research Document/2012/024"
Canada,2012/090,2012,4,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_090-eng.html,The status of Atlantic salmon (Salmo salar) on Prince Edward Island (SFA 17) in 2011,"Guignion, D.L.","Guignion, D.L.MacFarlane, R.E.Cairns, D.K.Dupuis, T.","Guignion, D.L.MacFarlane, R.E.Cairns, D.K.Dupuis, T./2012/The status of Atlantic salmon (Salmo salar) on Prince Edward Island (SFA 17) in 2011/CSAS Research Document/2012/090"
Canada,2012/094,2012,4,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_094-eng.html,Assessment of the potential impacts of northern shrimp (Pandalus borealis) trawl fishing on benthic habitats in the Estuary and northern Gulf of St. Lawrence,"Lévesque, M.","Lévesque, M.Archambault, P.Moritz, C.Savard, L.","Lévesque, M.Archambault, P.Moritz, C.Savard, L./2012/Assessment of the potential impacts of northern shrimp (Pandalus borealis) trawl fishing on benthic habitats in the Estuary and northern Gulf of St. Lawrence/CSAS Research Document/2012/094"
Canada,2012/089,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_089-eng.html,Review of the St. Lawrence Estuary Marine Protected Area Monitoring Plan and Indicators,"Nozères, C.","Nozères, C.Bailey, R.Provencher, L.","Nozères, C.Bailey, R.Provencher, L./2012/Review of the St. Lawrence Estuary Marine Protected Area Monitoring Plan and Indicators/CSAS Research Document/2012/089"
Canada,2012/101,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_101-eng.html,A model for simulating harvest strategies applicable to northern shrimp,"Savard, L.","Savard, L.Desgagnés, M.","Savard, L.Desgagnés, M./2012/A model for simulating harvest strategies applicable to northern shrimp/CSAS Research Document/2012/101"
Canada,2012/105,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_105-eng.html,Reference points for eastern Canadian redfish (Sebastes) stocks,"Comeau, P.","Comeau, P.Power, D.Duplisea, D.","Comeau, P.Power, D.Duplisea, D./2012/Reference points for eastern Canadian redfish (Sebastes) stocks/CSAS Research Document/2012/105"
Canada,2012/102,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_102-eng.html,"Estimated returns of Atlantic salmon (Salmo salar) to the Miramichi River and each branch, 1998 to 2011","Douglas, S.","Douglas, S.Chaput, G.","Douglas, S.Chaput, G./2012/Estimated returns of Atlantic salmon (Salmo salar) to the Miramichi River and each branch, 1998 to 2011/CSAS Research Document/2012/102"
Canada,2012/103,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_103-eng.html,Production model fitting and projection for Acadian redfish (Sebastes fasciatus) in Units 1 and 2,"Duplisea, D.","Duplisea, D.McAllister, M.","Duplisea, D.McAllister, M./2012/Production model fitting and projection for Acadian redfish (Sebastes fasciatus) in Units 1 and 2/CSAS Research Document/2012/103"
Canada,2012/059,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_059-eng.html,"Recent Studies of Lobster, (Homarus americanus), Size at Onset of Sexual Maturity in Nova Scotia 2008-2011: Canso, Tangier, Port Mouton and Lobster Bay - A Progress Report","Pezzack, D.S.","Pezzack, D.S.Tremblay, M.J.Silva, M.A.","Pezzack, D.S.Tremblay, M.J.Silva, M.A./2012/Recent Studies of Lobster, (Homarus americanus), Size at Onset of Sexual Maturity in Nova Scotia 2008-2011: Canso, Tangier, Port Mouton and Lobster Bay - A Progress Report/CSAS Research Document/2012/059"
Canada,2012/099,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_099-eng.html,Assessment of the southern Gulf of St. Lawrence (NAFO Division 4T) American plaice (Hippoglossoides platessoides),"LeBlanc, S.G.","LeBlanc, S.G.Morin, R.","LeBlanc, S.G.Morin, R./2012/Assessment of the southern Gulf of St. Lawrence (NAFO Division 4T) American plaice (Hippoglossoides platessoides)/CSAS Research Document/2012/099"
Canada,2012/093,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_093-eng.html,Analysis of catch options for aboriginal and recreational fisheries for Atlantic salmon from the Margaree River (Nova Scotia) for 2012,"Chaput, G.","Chaput, G.Breau, C.","Chaput, G.Breau, C./2012/Analysis of catch options for aboriginal and recreational fisheries for Atlantic salmon from the Margaree River (Nova Scotia) for 2012/CSAS Research Document/2012/093"
Canada,2012/115,2012,6,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_115-eng.html,"Numerical simulation of tsunamis generated by submarine slope failures in Douglas Channel, British Columbia","Krassovski, M.","Krassovski, M.Cherniawsky, J.Fine, I.Wills, P.Thomson, R.Conway, K.","Krassovski, M.Cherniawsky, J.Fine, I.Wills, P.Thomson, R.Conway, K./2012/Numerical simulation of tsunamis generated by submarine slope failures in Douglas Channel, British Columbia/CSAS Research Document/2012/115"
Canada,2012/118,2012,4,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_118-eng.html,Analyses of newly molted commercial-sized male crab percentages in landings in the southwestern Gulf of St. Lawrence snow crab fishery (Area 12): Why the estimated percentages were abnormally higher in the 2009 and 2010 seasons?,"Biron, M.","Biron, M.Hébert, M.DeGrâce, P.Moriyasu, M.","Biron, M.Hébert, M.DeGrâce, P.Moriyasu, M./2012/Analyses of newly molted commercial-sized male crab percentages in landings in the southwestern Gulf of St. Lawrence snow crab fishery (Area 12): Why the estimated percentages were abnormally higher in the 2009 and 2010 seasons?/CSAS Research Document/2012/118"
Canada,2012/111,2012,5,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_111-eng.html,Assessment of the NAFO Division 4T southern Gulf of St. Lawrence herring stocks in 2011,"Mallet, A.","Mallet, A.MacDougall, C.LeBlanc, C.H.Swain, D.Bourque, C.","Mallet, A.MacDougall, C.LeBlanc, C.H.Swain, D.Bourque, C./2012/Assessment of the NAFO Division 4T southern Gulf of St. Lawrence herring stocks in 2011/CSAS Research Document/2012/111"
Canada,2012/119,2012,6,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_119-eng.html,"Assessment of lumpfish (Cyclopterus lumpus) in the Gulf of St. Lawrence (3Pn, 4RST) in 2010","Schwab, P.","Schwab, P.Beaudoin, M.Gauthier, J.Way, M.Fréchet, A.Collier, F.","Schwab, P.Beaudoin, M.Gauthier, J.Way, M.Fréchet, A.Collier, F./2012/Assessment of lumpfish (Cyclopterus lumpus) in the Gulf of St. Lawrence (3Pn, 4RST) in 2010/CSAS Research Document/2012/119"
Canada,2012/120,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_120-eng.html,"Exploratory analysis of the NFT ADAPT SPA model for the west coast of Newfoundland herring stocks, 2000-2011","Beaulieu, J.-L.","Beaulieu, J.-L.Grégoire, F.","Beaulieu, J.-L.Grégoire, F./2012/Exploratory analysis of the NFT ADAPT SPA model for the west coast of Newfoundland herring stocks, 2000-2011/CSAS Research Document/2012/120"
Canada,2012/098,2012,8,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_098-eng.html,Recovery Potential Assessment of Eulachon (Thaleichthys pacificus) in Canada,"Schweigert, J.","Schweigert, J.Wood, C.Hay, D.Brekke, H.Boldt, J.McCarter, B.Therriault, T.W.McAllister, M.","Schweigert, J.Wood, C.Hay, D.Brekke, H.Boldt, J.McCarter, B.Therriault, T.W.McAllister, M./2012/Recovery Potential Assessment of Eulachon (Thaleichthys pacificus) in Canada/CSAS Research Document/2012/098"
Canada,2012/117,2012,17,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_117-eng.html,Technical Guidelines for the Provision of Scientific Advice on the Precautionary Approach for Canadian Fish Stocks: Section 7 - Invertebrate Species,"Choi, J.","Choi, J.Bourdages, H.Dunham, J.S.Gendron, L.Hardie, D.Moriyasu, M.Orr, D.Roddick, D.Rutherford, D.Sainte-Marie, B.Savard, L.Shelton, P.Stansbury, D.Tremblay, M.J.Zhang, Z.Smith, S.J.Dawe, E.","Choi, J.Bourdages, H.Dunham, J.S.Gendron, L.Hardie, D.Moriyasu, M.Orr, D.Roddick, D.Rutherford, D.Sainte-Marie, B.Savard, L.Shelton, P.Stansbury, D.Tremblay, M.J.Zhang, Z.Smith, S.J.Dawe, E./2012/Technical Guidelines for the Provision of Scientific Advice on the Precautionary Approach for Canadian Fish Stocks: Section 7 - Invertebrate Species/CSAS Research Document/2012/117"
Canada,2012/107,2012,5,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_107-eng.html,Applying the Precautionary Approach to Marine Mammal Harvests in Canada,"Ferguson, S.","Ferguson, S.Stewart, R.Hammill, M.O.Stenson, G.Doniol-Valcroze, T.","Ferguson, S.Stewart, R.Hammill, M.O.Stenson, G.Doniol-Valcroze, T./2012/Applying the Precautionary Approach to Marine Mammal Harvests in Canada/CSAS Research Document/2012/107"
Canada,2012/109,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_109-eng.html,Updated stock assessment for Bocaccio (Sebastes paucispinis) in British Columbia waters for 2012,"Stanley, R.D.","Stanley, R.D.Starr, P.McAllister, M.","Stanley, R.D.Starr, P.McAllister, M./2012/Updated stock assessment for Bocaccio (Sebastes paucispinis) in British Columbia waters for 2012/CSAS Research Document/2012/109"
Canada,2012/078,2012,4,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_078-eng.html,"Predicting organic enrichment under marine finfish farms in southwestern New Brunswick, Bay of Fundy: Comparisons of model predictions with results from spatially-intensive sediment sulfide sampling","Chang, B.D.","Chang, B.D.McCurdy, E.P.Losier, R.J.Page, F.H.","Chang, B.D.McCurdy, E.P.Losier, R.J.Page, F.H./2012/Predicting organic enrichment under marine finfish farms in southwestern New Brunswick, Bay of Fundy: Comparisons of model predictions with results from spatially-intensive sediment sulfide sampling/CSAS Research Document/2012/078"
Canada,2012/084,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_084-eng.html,Summary of 2010 Herring Acoustic Surveys in NAFO Divisions 4VWX,"Power, M.J.","Power, M.J.Clay, A.Melvin, G.D.","Power, M.J.Clay, A.Melvin, G.D./2012/Summary of 2010 Herring Acoustic Surveys in NAFO Divisions 4VWX/CSAS Research Document/2012/084"
Canada,2012/122,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_122-eng.html,"Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Divisions 4RST), February 2012","Aubry, É","Aubry, ÉSavoie, L.Swain, D.P.","Aubry, ÉSavoie, L.Swain, D.P./2012/Assessment of witch flounder (Glyptocephalus cynoglossus) in the Gulf of St. Lawrence (NAFO Divisions 4RST), February 2012/CSAS Research Document/2012/122"
Canada,2012/096,2012,5,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_096-eng.html,"Population dynamics of Northwest Atlantic porbeagle (Lamna nasus), with an assessment of status and projections for recovery","Fowler, M.","Fowler, M.Dorey, A.Gibson, A.J.F.Campana, S.E.Joyce, W.","Fowler, M.Dorey, A.Gibson, A.J.F.Campana, S.E.Joyce, W./2012/Population dynamics of Northwest Atlantic porbeagle (Lamna nasus), with an assessment of status and projections for recovery/CSAS Research Document/2012/096"
Canada,2012/128,2012,1,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_128-eng.html,Summary of the pelagic fish projects carried out within the framework of the Larocque Scientific Program between 2008 and 2012,"Grégoire, F.","Grégoire, F.","Grégoire, F./2012/Summary of the pelagic fish projects carried out within the framework of the Larocque Scientific Program between 2008 and 2012/CSAS Research Document/2012/128"
Canada,2012/121,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_121-eng.html,The Atlantic herring (Clupea harengus harengus L.) stocks of the west coast of Newfoundland (NAFO Division 4R) in 2011,"McQuinn, I.H.","McQuinn, I.H.Beaulieu, J.-L.Grégoire, F.","McQuinn, I.H.Beaulieu, J.-L.Grégoire, F./2012/The Atlantic herring (Clupea harengus harengus L.) stocks of the west coast of Newfoundland (NAFO Division 4R) in 2011/CSAS Research Document/2012/121"
Canada,2012/127,2012,4,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_127-eng.html,Results of the Atlantic mackerel (Scomber scombrus L.) egg survey conducted on the Scotian Shelf and Newfoundland's South Coast in 2009,"Grégoire, F.","Grégoire, F.LeBlanc, D.Gendron, M.-H.Beaulieu, J.-L.","Grégoire, F.LeBlanc, D.Gendron, M.-H.Beaulieu, J.-L./2012/Results of the Atlantic mackerel (Scomber scombrus L.) egg survey conducted on the Scotian Shelf and Newfoundland's South Coast in 2009/CSAS Research Document/2012/127"
Canada,2012/147,2012,1,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_147-eng.html,Status of Atlantic salmon (Salmo salar L.) stocks in rivers of Nova Scotia flowing into the Gulf of St. Lawrence (SFA 18),"Breau, C.","Breau, C.","Breau, C./2012/Status of Atlantic salmon (Salmo salar L.) stocks in rivers of Nova Scotia flowing into the Gulf of St. Lawrence (SFA 18)/CSAS Research Document/2012/147"
Canada,2012/123,2012,1,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_123-eng.html,Development of Indicators for Arctic Marine Biodiversity Monitoring in Canada,"Nelson, R.J.","Nelson, R.J.","Nelson, R.J./2012/Development of Indicators for Arctic Marine Biodiversity Monitoring in Canada/CSAS Research Document/2012/123"
Canada,2012/135,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_135-eng.html,Information in support of a Recovery Potential Assessment of Pugnose Minnow (Opsopoeodus emiliae) in Canada,"Mandrak, N.E.","Mandrak, N.E.Bouvier, L.D.","Mandrak, N.E.Bouvier, L.D./2012/Information in support of a Recovery Potential Assessment of Pugnose Minnow (Opsopoeodus emiliae) in Canada/CSAS Research Document/2012/135"
Canada,2012/144,2012,8,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_144-eng.html,Preliminary results from the groundfish and shrimp multidisciplinary survey in August 2012 in the Estuary and northern Gulf of St. Lawrence,"Archambault, D.","Archambault, D.Bourdages, H.Bernier, B.Savard, L.Gauthier, J.Grégoire, F.Lambert, J.Galbraith, P.","Archambault, D.Bourdages, H.Bernier, B.Savard, L.Gauthier, J.Grégoire, F.Lambert, J.Galbraith, P./2012/Preliminary results from the groundfish and shrimp multidisciplinary survey in August 2012 in the Estuary and northern Gulf of St. Lawrence/CSAS Research Document/2012/144"
Canada,2012/140,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_140-eng.html,Assessment of Greenland Halibut (Reinhardtius hippoglossoides) stock status in the Gulf of St. Lawrence (4RST) in 2010 and diet description for this population,"Chabot, D.","Chabot, D.Bernier, B.","Chabot, D.Bernier, B./2012/Assessment of Greenland Halibut (Reinhardtius hippoglossoides) stock status in the Gulf of St. Lawrence (4RST) in 2010 and diet description for this population/CSAS Research Document/2012/140"
Canada,2012/069,2012,6,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_069-eng.html,"Information in support of Assessment of Buffalo River Inconnu, (Stenodus leucichthys), Great Slave Lake, Northwest Territories, 1945-2009","Taptuna, F.","Taptuna, F.Leonard, D.Day, C.Tallman, R.VanGerwen-Toyne, M.Frame, S.","Taptuna, F.Leonard, D.Day, C.Tallman, R.VanGerwen-Toyne, M.Frame, S./2012/Information in support of Assessment of Buffalo River Inconnu, (Stenodus leucichthys), Great Slave Lake, Northwest Territories, 1945-2009/CSAS Research Document/2012/069"
Canada,2012/130,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_130-eng.html,Information in support of a Recovery Potential Assessment of Silver Shiner (Notropis photogenis) in Canada,"Mandrak, N.E.","Mandrak, N.E.Schroeder, B.S.Bouvier, L.D.","Mandrak, N.E.Schroeder, B.S.Bouvier, L.D./2012/Information in support of a Recovery Potential Assessment of Silver Shiner (Notropis photogenis) in Canada/CSAS Research Document/2012/130"
Canada,2012/070,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_070-eng.html,A risk-based decision-making framework for Buffalo River Inconnu (Stenodus leucichthys) that incorporates the Precautionary Approach,"Tallman, R.F.","Tallman, R.F.VanGerwen-Toyne, M.Day, A.C.","Tallman, R.F.VanGerwen-Toyne, M.Day, A.C./2012/A risk-based decision-making framework for Buffalo River Inconnu (Stenodus leucichthys) that incorporates the Precautionary Approach/CSAS Research Document/2012/070"
Canada,2012/051,2012,16,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_051-eng.html,A Physiographic Coastline Classification of the Scotian Shelf Bioregion and Environs: The Nova Scotia Coastline and the New Brunswick Fundy Shore,"Basquill, S.P.","Basquill, S.P.Gromack, A.G.Lynds, J.A.Taylor, R.B.Utting, D.J.Hackett, J.R.Grant, J.Forbes, D.L.Savoie, F.Bérubé, D.Connor, K.J.Johnson, S.C.Coombs, K.A.Henry, R.Greenlaw, M.E.MacKinnon, D.S.","Basquill, S.P.Gromack, A.G.Lynds, J.A.Taylor, R.B.Utting, D.J.Hackett, J.R.Grant, J.Forbes, D.L.Savoie, F.Bérubé, D.Connor, K.J.Johnson, S.C.Coombs, K.A.Henry, R.Greenlaw, M.E.MacKinnon, D.S./2012/A Physiographic Coastline Classification of the Scotian Shelf Bioregion and Environs: The Nova Scotia Coastline and the New Brunswick Fundy Shore/CSAS Research Document/2012/051"
Canada,2012/148,2012,4,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_148-eng.html,"Estimating carrying capacity and population trends of Northwest Atlantic harp seals, 1952-2012","Doniol-Valcroze, T.","Doniol-Valcroze, T.Mosnier, A.Stenson, G.B.Hammill, M.O.","Doniol-Valcroze, T.Mosnier, A.Stenson, G.B.Hammill, M.O./2012/Estimating carrying capacity and population trends of Northwest Atlantic harp seals, 1952-2012/CSAS Research Document/2012/148"
Canada,2012/082,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_082-eng.html,"Occurrences of Anguillicoloides crassus, an invasive parasitic nematode, infecting American eel (Anguilla rostrata) collected from New Brunswick and Nova Scotia Rivers: 2008-2009","Jones, K.M.M.","Jones, K.M.M.Bradford, R.G.Campbell, D.M.","Jones, K.M.M.Bradford, R.G.Campbell, D.M./2012/Occurrences of Anguillicoloides crassus, an invasive parasitic nematode, infecting American eel (Anguilla rostrata) collected from New Brunswick and Nova Scotia Rivers: 2008-2009/CSAS Research Document/2012/082"
Canada,2012/137,2012,6,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_137-eng.html,Calculation of the Atlantic mackerel (Scomber scombrus L.) spawning biomass from the ichthyoplankton surveys conducted on the west coast of Newfoundland between 2004 and 2009,"Barry, J.-J.","Barry, J.-J.Beaulieu, J.-L.Barry, W.LeBlanc, D.Grégoire, F.Gendron, M.-H.","Barry, J.-J.Beaulieu, J.-L.Barry, W.LeBlanc, D.Grégoire, F.Gendron, M.-H./2012/Calculation of the Atlantic mackerel (Scomber scombrus L.) spawning biomass from the ichthyoplankton surveys conducted on the west coast of Newfoundland between 2004 and 2009/CSAS Research Document/2012/137"
Canada,2012/043,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_043-eng.html,What is 2.4? Placing Atlantic Salmon Conservation Requirements in the Context of the Precautionary Approach to Fisheries Management in the Maritimes Region,"Claytor, R.R.","Claytor, R.R.Gibson, A.J.F.","Claytor, R.R.Gibson, A.J.F./2012/What is 2.4? Placing Atlantic Salmon Conservation Requirements in the Context of the Precautionary Approach to Fisheries Management in the Maritimes Region/CSAS Research Document/2012/043"
Canada,2012/139,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_139-eng.html,"An assessment of Thorny Skate (Amblyraja radiata Donovan, 1808) in NAFO Subdivision 3Ps and Divisions 3LNO","Simpson, M.R.","Simpson, M.R.Mello, L.G.S.Miri, C.M.","Simpson, M.R.Mello, L.G.S.Miri, C.M./2012/An assessment of Thorny Skate (Amblyraja radiata Donovan, 1808) in NAFO Subdivision 3Ps and Divisions 3LNO/CSAS Research Document/2012/139"
Canada,2012/138,2012,3,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_138-eng.html,Use of eelgrass habitats by fish in eastern Canada,"Gregory, R.S.","Gregory, R.S.Schmidt, A.L.Joseph, V.","Gregory, R.S.Schmidt, A.L.Joseph, V./2012/Use of eelgrass habitats by fish in eastern Canada/CSAS Research Document/2012/138"
Canada,2012/136,2012,2,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_136-eng.html,Recovery Potential Modelling of Pugnose Minnow (Opsopoeodus emiliae) in Canada,"Koops, M.A.","Koops, M.A.Young, J.A.M.","Koops, M.A.Young, J.A.M./2012/Recovery Potential Modelling of Pugnose Minnow (Opsopoeodus emiliae) in Canada/CSAS Research Document/2012/136"
Canada,2012/146,2012,5,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_146-eng.html,"Considerations for defining reference points for semelparous species, with emphasis on anadromous salmonid species including iteroparous salmonids","Cass, A.","Cass, A.Chaput, G.Grant, S.Huang, A-M.Veinott, G.","Cass, A.Chaput, G.Grant, S.Huang, A-M.Veinott, G./2012/Considerations for defining reference points for semelparous species, with emphasis on anadromous salmonid species including iteroparous salmonids/CSAS Research Document/2012/146"
Canada,2012/143,2012,1,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_143-eng.html,Some results from spring acoustic surveys for capelin (Mallotus villosus) in NAFO Division 3L between 1982 and 2010,"Mowbray, F.K.","Mowbray, F.K.","Mowbray, F.K./2012/Some results from spring acoustic surveys for capelin (Mallotus villosus) in NAFO Division 3L between 1982 and 2010/CSAS Research Document/2012/143"
Canada,2012/114,2012,1,DFO,CSAS Research Document,,,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_114-eng.html,Recent DFO (Newfoundland & Labrador Region) studies of the Grand Banks benthos at small and large spatial scales,"Gilkinson, K.","Gilkinson, K.","Gilkinson, K./2012/Recent DFO (Newfoundland & Labrador Region) studies of the Grand Banks benthos at small and large spatial scales/CSAS Research Document/2012/114"
