Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,FirstAuthor,AllAuthors,Citation,Title
USA,,,1992,7,NOAA,NOAA Tech Memo,NWFC,,,"Johnson, L. L., C. M. Stehr, O. P. Olson, M. S. Myers, S. M. Pierce, B. B. McCain, U. Varanasi. 1992. Fish Histopathology and Relationships Between Lesions and Chemical Contaminants (1987-89). U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-4.",
USA,,,1992,6,NOAA,NOAA Tech Memo,NWFC,,,"Johnson, L. L., J. E. Stein, T. K. Collier, E. Casillas, B. B. McCain, U. Varanasi. 1992. Bioindicators of contaminant exposure, liver pathology and reproductive development in prespawning female winter flounder (Pleuronectes americanus) from urban and nonurban estuaries on the Northeast Atlantic coast. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-01, 76 p.",
USA,Compilers,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-3.pdf,1992,3,NOAA,AFSC Technical Memorandum,AFSC,,,"JOHNSON, P. A., S. D. RICE, and M. M. BABCOCK (compilers). 1992. Impacts of oil pollution and Prince William Sound studies: bibliography of 1960-91 publications and reports, Auke Bay Laboratory. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-3, 98 p. (.pdf, 470KB).","Impacts of oil pollution and Prince William Sound studies: bibliography of 1960-91 publications and reports, Auke Bay Laboratory."
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-04.pdf,1992,1,NOAA,Processed Report,AFSC,,,"JOHNSON, S. W. 1992. Fixed-wing aerial photography surveys of plastic debris on an Alaskan beach. AFSC Processed Rep. 92-04, 8 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv. NOAA, Auke Bay Laboratory, 11305 Glacier Highway, Juneau, AK 99801-8626. (.pdf, 599 KB).",Fixed-wing aerial photography surveys of plastic debris on an Alaskan beach.
USA,Editors,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-2.pdf,1992,2,NOAA,AFSC Technical Memorandum,AFSC,,,"KAJIMURA, H., and E. SINCLAIR (editors). 1992. Fur seal investigations, 1990. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-2, 192 p. (.pdf, 2.95MB).","Fur seal investigations, 1990."
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-01.pdf,1992,1,NOAA,Processed Report,AFSC,,,"KAPPENMAN, R. F. 1992. Estimation of the fishing power correction factor. AFSC Processed Rep. 92-01, 10 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 637 KB).",Estimation of the fishing power correction factor.
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-02.pdf,1992,1,NOAA,Processed Report,AFSC,,,"KAPPENMAN, R. F. 1992. Statistical analyses of vessel incentive program data. AFSC Processed Rep. 92-02, 16 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 749 KB).",Statistical analyses of vessel incentive program data.
USA,,#N/A,1992,4,NOAA,F/NWC Technical Memorandum,AFSC,,,"KINOSHITA, R. K., B. M. K. BROOKE, L. E. QUEIROLO, and J. M. TERRY. 1992. Economic status of the groundfish fisheries off Alaska, 1990. U.S. Dep. Commer., NOAA Tech. Memo. NMFS F/NWC-215, 99 p.","Economic status of the groundfish fisheries off Alaska, 1990."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-1.pdf,1992,3,NOAA,AFSC Technical Memorandum,AFSC,,,"MERRICK, R. L., D. G. CALKINS, and D. C. McALLISTER. 1992. Aerial and ship-based surveys of Steller sea lions Eumetopias jubatus in Southeast Alaska, the Gulf of Alaska, and Aleutian Islands during June and July 1991. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-1, 41 p. (.pdf, 475KB).","Aerial and ship-based surveys of Steller sea lions Eumetopias jubatus in Southeast Alaska, the Gulf of Alaska, and Aleutian Islands during June and July 1991."
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-10.pdf,1992,1,NOAA,Processed Report,AFSC,,,"PAYNE, R. 1992. Report to industry: Fishing log for the 1991 bottom trawl survey of the Aleutian Islands. AFSC Processed Rep. 92-10, 97 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 4.03 MB).",Report to industry: Fishing log for the 1991 bottom trawl survey of the Aleutian Islands.
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-08.pdf,1992,1,NOAA,Processed Report,AFSC,,,"RAGEN, T. J. 1992. Maximum net productivity level estimation for the northern fur seal (Callorhinus ursinus) population of St. Paul Island, Alaska. AFSC Processed Rep. 92-08, 66 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 2.84 MB).","Maximum net productivity level estimation for the northern fur seal (Callorhinus ursinus) population of St. Paul Island, Alaska."
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-15.pdf,1992,1,NOAA,Processed Report,AFSC,,,"SEASE, J. L. 1992. Status review. Harbor seals (Phoca vitulina) in Alaska. AFSC Processed Rep. 92-15, 74 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 3.4 MB).",Status review. Harbor seals (Phoca vitulina) in Alaska.
USA,,,1992,8,NOAA,NOAA Tech Memo,NWFC,,,"Stein, J. E., K. L. Tilbury, D. W. Brown, C. A. Wigren, J. P. Meador, P. A. Robisch, S. Chan, U. Varanasi. 1992. Intra-organ Distribution of Chemical Contaminants in Tissues of Harbor Porpoise (Phocoena phocoena) from the Northwest Atlantic. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-3, 76 p.",
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-12.pdf,1992,4,NOAA,Processed Report,AFSC,,,"STEVENS, B. G., J. H. BOWERMAN, R. A. MacINTOSH, and J. A. HAAGA. 1992. Report to industry on the 1992 eastern Bering Sea crab survey. AFSC Processed Rep. 92-12, 57 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, Kodiak Laboratory, 301 Research Court, Kodiak, AK 99615. (.pdf, 1.94 MB).",Report to industry on the 1992 eastern Bering Sea crab survey.
USA,Compiler,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1992-09.pdf,1992,1,NOAA,Processed Report,AFSC,,,"WEINBERG, K. L. (compiler). 1992. Proceedings of the 1992 Western Groundfish Conference. AFSC Processed Rep. 92-09, 108 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 4.63 MB).",Proceedings of the 1992 Western Groundfish Conference.
USA,,#N/A,1992,2,NOAA,F/NWC Technical Memorandum,AFSC,,,"ZENGER, H. H., Jr., and M. F. SIGLER. 1992. Relative abundance of Gulf of Alaska sablefish and other groundfish based on National Marine Fisheries Service longline surveys, 1988-90. U.S. Dep. Commer., NOAA Tech. Memo. NMFS F/NWC-216, 103 p.","Relative abundance of Gulf of Alaska sablefish and other groundfish based on National Marine Fisheries Service longline surveys, 1988-90."
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-16.pdf,1993,1,NOAA,Processed Report,AFSC,,,"ARMISTEAD, C. E. 1993. Report to the fishing industry on the results of the 1993 eastern Bering Sea groundfish survey. AFSC Processed Rep. 93-16, 56 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 3.3 MB).",Report to the fishing industry on the results of the 1993 eastern Bering Sea groundfish survey.
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-7.pdf,1993,2,NOAA,AFSC Technical Memorandum,AFSC,,,"ARMISTEAD, C. E., and D. G. NICHOL. 1993. 1990 Bottom trawl survey of the eastern Bering Sea continental shelf. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-7, 190 p. (.pdf, 5.58MB).",1990 Bottom trawl survey of the eastern Bering Sea continental shelf.
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-13.pdf,1993,1,NOAA,AFSC Technical Memorandum,AFSC,,,"BERGER, J. D. 1993. Comparison between observed and reported catches of retained and discarded groundfish in the Bering Sea and the Gulf of Alaska, 1990-91. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-13, 89 p. (.pdf, 2.15MB).","Comparison between observed and reported catches of retained and discarded groundfish in the Bering Sea and the Gulf of Alaska, 1990-91."
USA,,,1993,5,NOAA,NOAA Tech Memo,NWFC,,,"Busby, P. J., O. W. Johnson, T. C. Wainwright, F. W. Waknitz, R. S. Waples. 1993. Status review for Oregon's Illinois River winter steelhead. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-10, 85 p.",
USA,Editor,,1993,1,NOAA,NOAA Tech Memo,NWFC,,,"Dey, D. B. (Ed.) (Ed.) 1993. Coastal Zone and Estuarine Studies Division research activities and accomplishments: 1980-89. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-7, 205 p.",
USA,,,1993,1,NOAA,NOAA Tech Memo,NWFC,,,"Dey, D. B. 1993. Coastal Zone and Estuarine Studies Division Research Activities and Accomplishments 1980-89. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-7, 110 p.",
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-16.pdf,1993,1,NOAA,AFSC Technical Memorandum,AFSC,,,"FISCUS, C. H. 1993. Catalogue of cephalopods at the National Marine Mammal Laboratory. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-16, 183 p.",Catalogue of cephalopods at the National Marine Mammal Laboratory.
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-03.pdf,1993,5,NOAA,Processed Report,AFSC,,,"FOWLER, C. W., J. BAKER, R. REAM, B. ROBSON, and M. KIYOTA. 1993. Entanglement studies, St. Paul Island, 1992 juvenile male northern fur seals. AFSC Processed Rep. 93-03, 42 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 1.72 MB).","Entanglement studies, St. Paul Island, 1992 juvenile male northern fur seals."
USA,Compiler,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-13.pdf,1993,1,NOAA,Processed Report,AFSC,,,"FRITZ, L. W. (compiler). 1993. Estimated catches of walleye pollock, Atka mackerel, and Pacific cod within critical habitat of the Steller sea lion in the Bering Sea, Aleutian Islands, and Gulf of Alaska from 1977-92. AFSC Processed Rep. 93-13, 66 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 4.46 MB).","Estimated catches of walleye pollock, Atka mackerel, and Pacific cod within critical habitat of the Steller sea lion in the Bering Sea, Aleutian Islands, and Gulf of Alaska from 1977-92."
USA,Compiler,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-07.pdf,1993,1,NOAA,Processed Report,AFSC,,,"FRITZ, L. W. (compiler). 1993. Observed catches of groundfish and selected bycatch species within critical habitat of the Steller sea lion in the Bering Sea, Aleutian Islands, and Gulf of Alaska from 1977-92. AFSC Processed Rep. 93-07, 261 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 11.83 MB).","Observed catches of groundfish and selected bycatch species within critical habitat of the Steller sea lion in the Bering Sea, Aleutian Islands, and Gulf of Alaska from 1977-92."
USA,Compiler,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-08.pdf,1993,1,NOAA,Processed Report,AFSC,,,"FRITZ, L. W. (compiler). 1993. Trawl locations of walleye pollock and Atka mackerel fisheries in the Bering Sea, Aleutian Islands, and Gulf of Alaska from 1977-92. AFSC Processed Rep. 93-08, 162 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 7.6 MB).","Trawl locations of walleye pollock and Atka mackerel fisheries in the Bering Sea, Aleutian Islands, and Gulf of Alaska from 1977-92."
USA,,,1993,2,NOAA,NOAA Tech Memo,NWFC,,,"Furota, T., R. L. Emmett. 1993. Seasonal Changes in the Intertidal and Subtidal Macrobenthic Invertebrate Community Structure in Baker Bay, Lower Columbia River Estuary. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-5, 79 p.",
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR93-15.pdf,1993,2,NOAA,Processed Report,AFSC,,,"GODDARD, P., and M. ZIMMERMANN. 1993. Distribution, abundance, and biological characteristics of groundfish in the eastern Bering Sea based on results of the U.S. bottom trawl survey during June-September 1991. AFSC Processed Rep. 93-15, 324 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (8.23 MB).","Distribution, abundance, and biological characteristics of groundfish in the eastern Bering Sea based on results of the U.S. bottom trawl survey during June-September 1991."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-12.pdf,1993,1,NOAA,AFSC Technical Memorandum,AFSC,,,"HARRISON, R. C. 1993. Data report: 1991 Bottom trawl survey of the Aleutian Islands area. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-12, 144 p. (.pdf, 2.39MB).",Data report: 1991 Bottom trawl survey of the Aleutian Islands area.
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-02.pdf,1993,1,NOAA,Processed Report,AFSC,,,"JOHNSON, S. W. 1993. Entanglement and other plastic debris on Alaskan beaches, 1990-92. AFSC Processed Rep. 93-02, 12 p. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv. NOAA, Auke Bay Laboratory, 11305 Glacier Highway, Juneau, AK 99801-8626. (.pdf, 918 KB).","Entanglement and other plastic debris on Alaskan beaches, 1990-92."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-9.pdf,1993,6,NOAA,AFSC Technical Memorandum,AFSC,,,"KARINEN, J. F., M. M. BABCOCK, D. W. BROWN, W. D. MacLEOD, Jr., L. S. RAMOS, and J. W. SHORT. 1993. Hydrocarbons in intertidal sediments and mussels from Prince William Sound, Alaska, 1977-1980: Characterization and probable sources. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-9, 69 p. (.pdf, 1.53MB).","Hydrocarbons in intertidal sediments and mussels from Prince William Sound, Alaska, 1977-1980: Characterization and probable sources."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-10.pdf,1993,2,NOAA,AFSC Technical Memorandum,AFSC,,,"KINOSHITA, R. K., and J. M. TERRY. 1993. Oregon, Washington, and Alaska exports of edible fishery products, 1991. U. S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-10, 47 p. (.pdf, 982KB).","Oregon, Washington, and Alaska exports of edible fishery products, 1991."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-21.pdf,1993,2,NOAA,AFSC Technical Memorandum,AFSC,,,"KINOSHITA, R. K., and J. M. TERRY. 1993. Oregon, Washington, and Alaska exports of edible fishery products, 1992. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-21, 52 p. (.pdf, 776KB).","Oregon, Washington, and Alaska exports of edible fishery products, 1992."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-25.pdf,1993,4,NOAA,AFSC Technical Memorandum,AFSC,,,"KINOSHITA, R., A. GREIG, J. HASTIE, and J. TERRY. 1993. Economic status of the groundfish fisheries off Alaska, 1992. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-25, 102 p. (.pdf, 2.93MB).","Economic status of the groundfish fisheries off Alaska, 1992."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-15.pdf,1993,4,NOAA,AFSC Technical Memorandum,AFSC,,,"KINOSHITA, R., A. GREIG, L. QUEIROLO, and J. TERRY. 1993. Economic status of the groundfish fisheries off Alaska, 1991. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-15, 94 p. (.pdf, 2.45MB).","Economic status of the groundfish fisheries off Alaska, 1991."
USA,,,1993,6,NOAA,NOAA Tech Memo,NWFC,,,"Ledgerwood, R. D., E. M. Dawley, P. J. Bentley, L. G. Gilbreath, T. P. Poe, H. L. Hansen. 1993. Effectiveness of predator removal for protecting juvenile fall chinook salmon released from Bonneville Hatchery, 1991. U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-9, 63 p.",
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-11.pdf,1993,4,NOAA,AFSC Technical Memorandum,AFSC,,,"LIVINGSTON, P. A., A. WARD, G. M. LANG, and M-S. YANG. 1993. Groundfish food habits and predation on commercially important prey in the eastern Bering Sea from 1987 to 1989. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-11, 192 p. (.pdf, 3.33MB).",Groundfish food habits and predation on commercially important prey in the eastern Bering Sea from 1987 to 1989.
USA,Coordinator,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-26.pdf,1993,1,NOAA,AFSC Technical Memorandum,AFSC,,,"LOW, L-L. (coordinator). 1993. Status of living marine resources off the Pacific Coast of the United States for 1993. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-26, 90 p. (.pdf, 3.15MB).",Status of living marine resources off the Pacific Coast of the United States for 1993.
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-28.pdf,1993,2,NOAA,AFSC Technical Memorandum,AFSC,,,"MORTENSEN, D. G., and H. SAVIKKO. 1993. Effects of water temperature on growth of juvenile pink salmon (Oncorhynchus gorbuscha). U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-28, 12 p. (.pdf, 287kb)",Effects of water temperature on growth of juvenile pink salmon (Oncorhynchus gorbuscha).
USA,,,1993,7,NOAA,NOAA Tech Memo,NWFC,,,"Myers, M. S., C. M. Stehr, O. P. Olson, L. L. Johnson, B. B. McCain, S. Chan, U. Varanasi. 1993. National Status and Trends Program, National Benthic Surveillance Project: Pacific Coast, Fish histopathology and relationships between toxicopathic lesions and exposure to chemical contaminants for cycles I to V (1984-88). U.S. Dept. of Commerce, NOAA Tech. Memo., NMFS-NWFSC-6, 160 p.",
USA,,URL: http://www.afsc.noaa.gov/Publications/ProcRpt/PR1993-11.pdf,1993,3,NOAA,Processed Report,AFSC,,,"NORRIS, J., R. NARITA, and K. T. BLACK. 1993. Fisherman's guide to chinook salmon bycatch data from the National Marine Fisheries Service Observer Program: Bering Sea/Aleutian Island pollock bottom, pollock midwater, and Pacific cod trawl fisheries. AFSC Processed Rep. 93-11, 7 p plus appendices. Alaska Fish. Sci. Cent., Natl. Mar. Fish. Serv., NOAA, 7600 Sand Point Way NE, Seattle, WA 98115-0070. (.pdf, 25.61 MB).","Fisherman's guide to chinook salmon bycatch data from the National Marine Fisheries Service Observer Program: Bering Sea/Aleutian Island pollock bottom, pollock midwater, and Pacific cod trawl fisheries."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-23.pdf,1993,3,NOAA,AFSC Technical Memorandum,AFSC,,,"PARKS, N. B., F. R. SHAW, and R. L. HENRY. 1993. Results of a 1988 trawl survey of groundfish resources of the upper continental slope off Oregon. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-23, 164 p. (.pdf, 5.19MB).",Results of a 1988 trawl survey of groundfish resources of the upper continental slope off Oregon.
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-18.pdf,1993,6,NOAA,AFSC Technical Memorandum,AFSC,,,"PELLA, J., M. HOFFMAN, S. HOFFMAN, M. MASUDA, S. NELSON, and L. TALLEY. 1993. Adult sockeye and pink salmon tagging experiments for separating stocks in northern British Columbia and southern Southeast Alaska, 1982-1985. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-18, 134 p. (.pdf, 1.4MB).","Adult sockeye and pink salmon tagging experiments for separating stocks in northern British Columbia and southern Southeast Alaska, 1982-1985."
USA,,URL: http://www.afsc.noaa.gov/Publications/AFSC-TM/NOAA-TM-AFSC-14.pdf,1993,2,NOAA,AFSC Technical Memorandum,AFSC,,,"PEREZ, M. A., and W. B. McALISTER. 1993. Estimates of food consumption by marine mammals in the Eastern Bering Sea. U.S. Dep. Commer., NOAA Tech. Memo. NMFS-AFSC-14, 36 p. (.pdf, 286KB).",Estimates of food consumption by marine mammals in the Eastern Bering Sea.
